node_id	title	genres
2197	Broken English (1996)	drama
2198	Designated Mourner, The (1997)	drama
2199	Designated Mourner, The (1997)	drama
2200	Trial and Error (1997)	comedy;romance
2201	Pie in the Sky (1995)	comedy;romance
2202	Total Eclipse (1995)	drama
2203	Run of the Country, The (1995)	drama
2204	Walking and Talking (1996)	romance
2205	Foxfire (1996)	drama
2206	Nothing to Lose (1994)	drama
2207	Star Maps (1997)	drama
2208	Bread and Chocolate (Pane e cioccolata) (1973)	drama
2209	Clockers (1995)	drama
2210	Bitter Moon (1992)	drama
2211	Love in the Afternoon (1957)	comedy;romance
2212	Life with Mikey (1993)	comedy
2213	North (1994)	comedy
2214	Talking About Sex (1994)	comedy;drama
2215	Color of Night (1994)	drama;thriller
2216	Robocop 3 (1993)	sci-fi;thriller
2217	Killer (Bulletproof Heart) (1994)	thriller
2218	Sunset Park (1996)	drama
2219	Set It Off (1996)	action;crime
2220	Selena (1997)	drama;musical
2221	Wild America (1997)	adventure;children's
2222	Gang Related (1997)	crime
2223	Manny & Lo (1996)	drama
2224	Grass Harp, The (1995)	drama
2225	Out to Sea (1997)	comedy
2226	Before and After (1996)	drama;mystery
2227	Princess Caraboo (1994)	drama
2228	Shall We Dance? (1937)	comedy;musical;romance
2229	Ed (1996)	comedy
2230	Denise Calls Up (1995)	comedy
2231	Jack and Sarah (1995)	romance
2232	Country Life (1994)	drama;romance
2233	Celtic Pride (1996)	comedy
2234	Simple Wish, A (1997)	children's;fantasy
2235	Star Kid (1997)	adventure;children's;fantasy;sci-fi
2236	Ayn Rand: A Sense of Life (1997)	documentary
2237	Kicked in the Head (1997)	comedy;drama
2238	Indian Summer (1996)	comedy;drama
2239	Love Affair (1994)	drama;romance
2240	Band Wagon, The (1953)	comedy;musical
2241	Penny Serenade (1941)	drama;romance
2242	'Til There Was You (1997)	drama;romance
2243	Stripes (1981)	comedy
2244	Late Bloomers (1996)	comedy
2245	Getaway, The (1994)	action
2246	New York Cop (1996)	action;crime
2247	National Lampoon's Senior Trip (1995)	comedy
2248	Delta of Venus (1994)	drama
2249	Carmen Miranda: Bananas Is My Business (1994)	documentary
2250	Babyfever (1994)	comedy;drama
2251	Very Natural Thing, A (1974)	drama
2252	Walk in the Sun, A (1945)	drama
2253	Waiting to Exhale (1995)	comedy;drama
2254	Pompatus of Love, The (1996)	comedy;drama
2255	Palmetto (1998)	film-noir;mystery;thriller
2256	Surviving the Game (1994)	action;adventure;thriller
2257	Inventing the Abbotts (1997)	drama;romance
2258	Horse Whisperer, The (1998)	drama
2259	Journey of August King, The (1995)	drama
2260	Catwalk (1995)	documentary
2261	Neon Bible, The (1995)	drama
2262	Homage (1995)	drama
2263	Open Season (1996)	comedy
2264	Metisse (Caf au Lait) (1993)	comedy
2265	Wooden Man's Bride, The (Wu Kui) (1994)	drama
2266	Loaded (1994)	drama;thriller
2267	August (1996)	drama
2268	Boys (1996)	drama
2269	Captives (1994)	drama
2270	Of Love and Shadows (1994)	drama
2271	Low Life, The (1994)	drama
2272	An Unforgettable Summer (1994)	drama
2273	Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)	documentary
2274	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	drama
2275	Midnight Dancers (Sibak) (1994)	comedy;drama
2276	Somebody to Love (1994)	drama
2277	American Buffalo (1996)	drama
2278	Kazaam (1996)	children's;comedy;fantasy
2279	Larger Than Life (1996)	comedy
2280	Two Deaths (1995)	drama
2281	Stefano Quantestorie (1993)	comedy;drama
2282	Crude Oasis, The (1995)	romance
2283	Hedd Wyn (1992)	drama
2284	Convent, The (Convento, O) (1995)	drama
2285	Lotto Land (1995)	drama
2286	Story of Xinghua, The (1993)	drama
2287	Day the Sun Turned Cold, The (Tianguo niezi) (1994)	drama
2288	Dingo (1992)	drama
2289	Ballad of Narayama, The (Narayama Bushiko) (1958)	drama
2290	Every Other Weekend (1990)	drama
2291	Mille bolle blu (1993)	comedy
2292	Crows and Sparrows (1949)	drama
2293	Lover's Knot (1996)	comedy
2294	Shadow of Angels (Schatten der Engel) (1976)	drama
2295	1-900 (1994)	romance
2296	Venice/Venice (1992)	drama
2297	Infinity (1996)	drama
2298	Ed's Next Move (1996)	comedy
2299	For the Moment (1994)	romance;war
2300	The Deadly Cure (1996)	action
2301	Boys in Venice (1996)	drama
2302	Sexual Life of the Belgians, The (1994)	comedy
2303	Search for One-eye Jimmy, The (1996)	comedy
2304	American Strays (1996)	action
2305	Leopard Son, The (1996)	documentary
2306	Bird of Prey (1996)	action
2307	Johnny 100 Pesos (1993)	action;drama
2308	JLG/JLG - autoportrait de dcembre (1994)	documentary;drama
2309	Faust (1994)	animation
2310	Mina Tannenbaum (1994)	drama
2311	Forbidden Christ, The (Cristo proibito, Il) (1950)	drama
2312	I Can't Sleep (J'ai pas sommeil) (1994)	drama;thriller
2313	Machine, The (1994)	comedy;horror
2314	Stranger, The (1994)	action
2315	Good Morning (1971)	unknown
2316	Falling in Love Again (1980)	comedy
2317	Cement Garden, The (1993)	drama
2318	Meet Wally Sparks (1997)	comedy
2319	Hotel de Love (1996)	comedy;romance
2320	Rhyme & Reason (1997)	documentary
2321	Love and Other Catastrophes (1996)	romance
2322	Hollow Reed (1996)	drama
2323	Losing Chase (1996)	drama
2324	Bonheur, Le (1965)	drama
2325	Second Jungle Book: Mowgli & Baloo, The (1997)	adventure;children's
2326	Squeeze (1996)	drama
2327	Roseanna's Grave (For Roseanna) (1997)	comedy;romance
2328	Tetsuo II: Body Hammer (1992)	sci-fi
2329	Fall (1997)	romance
2330	Gabbeh (1996)	drama
2331	Mondo (1996)	drama
2332	Innocent Sleep, The (1995)	crime
2333	For Ever Mozart (1996)	drama
2334	Locusts, The (1997)	drama
2335	Stag (1997)	action;thriller
2336	Swept from the Sea (1997)	romance
2337	Hurricane Streets (1998)	drama
2338	Stonewall (1995)	drama
2339	Of Human Bondage (1934)	drama
2340	Anna (1996)	drama
2341	Stranger in the House (1997)	thriller
2342	Picture Bride (1995)	drama;romance
2343	M. Butterfly (1993)	drama
2344	Ciao, Professore! (1993)	drama
2345	Caro Diario (Dear Diary) (1994)	comedy;drama
2346	Withnail and I (1987)	comedy
2347	Boy's Life 2 (1997)	drama
2348	When Night Is Falling (1995)	drama;romance
2349	Specialist, The (1994)	action
2350	Gordy (1995)	comedy
2351	Swan Princess, The (1994)	animation;children's
2352	Harlem (1993)	drama
2353	Barbarella (1968)	adventure;sci-fi
2354	Land Before Time III: The Time of the Great Giving (1995) (V)	animation;children's
2355	Street Fighter (1994)	action
2356	Coldblooded (1995)	action
2357	Next Karate Kid, The (1994)	action;children's
2358	No Escape (1994)	action;sci-fi
2359	Turning, The (1992)	drama
2360	Joy Luck Club, The (1993)	drama
2361	Highlander III: The Sorcerer (1994)	action;sci-fi
2362	Gilligan's Island: The Movie (1998)	comedy
2363	My Crazy Life (Mi vida loca) (1993)	drama
2364	Suture (1993)	film-noir;thriller
2365	Walking Dead, The (1995)	drama;war
2366	I Like It Like That (1994)	comedy;drama;romance
2367	I'll Do Anything (1994)	comedy;drama
2368	Grace of My Heart (1996)	comedy;drama
2369	Drunks (1995)	drama
2370	SubUrbia (1997)	comedy
2371	Sliding Doors (1998)	drama;romance
2372	Ill Gotten Gains (1997)	drama
2373	Legal Deceit (1997)	thriller
2374	Mighty, The (1998)	drama
2375	Men of Means (1998)	action;drama
2376	Shooting Fish (1997)	romance
2377	Steal Big, Steal Little (1995)	comedy
2378	Mr. Jones (1993)	drama;romance
2379	House Party 3 (1994)	comedy
2380	Panther (1995)	drama
2381	Jason's Lyric (1994)	crime;drama
2382	Above the Rim (1994)	drama
2383	Moonlight and Valentino (1995)	drama;romance
2384	Scarlet Letter, The (1995)	drama
2385	8 Seconds (1994)	drama
2386	That Darn Cat! (1965)	children's;comedy;mystery
2387	Ladybird Ladybird (1994)	drama
2388	Bye Bye, Love (1995)	comedy
2389	Century (1993)	drama
2390	My Favorite Season (1993)	drama
2391	Pather Panchali (1955)	drama
2392	Golden Earrings (1947)	adventure;romance
2393	Foreign Correspondent (1940)	thriller
2394	Lady of Burlesque (1943)	comedy;mystery
2395	Angel on My Shoulder (1946)	crime;drama
2396	Angel and the Badman (1947)	western
2397	Outlaw, The (1943)	western
2398	Beat the Devil (1954)	comedy;drama
2399	Love Is All There Is (1996)	comedy;drama
2400	Damsel in Distress, A (1937)	comedy;musical;romance
2401	Madame Butterfly (1995)	musical
2402	Sleepover (1995)	comedy;drama
2403	Here Comes Cookie (1935)	comedy
2404	Thieves (Voleurs, Les) (1996)	crime;drama;romance
2405	Boys, Les (1997)	comedy
2406	Stars Fell on Henrietta, The (1995)	drama
2407	Last Summer in the Hamptons (1995)	comedy;drama
2408	Margaret's Museum (1995)	drama
2409	Saint of Fort Washington, The (1993)	drama
2410	Cure, The (1995)	drama
2411	Tom and Huck (1995)	adventure;children's
2412	Gumby: The Movie (1995)	animation;children's
2413	Hideaway (1995)	thriller
2414	Visitors, The (Visiteurs, Les) (1993)	comedy;sci-fi
2415	Little Princess, The (1939)	children's;drama
2416	Nina Takes a Lover (1994)	comedy;romance
2417	Bhaji on the Beach (1993)	comedy;drama
2418	Raw Deal (1948)	film-noir
2419	Nightwatch (1997)	horror;thriller
2420	Dead Presidents (1995)	action;crime;drama
2421	Reckless (1995)	comedy
2422	Herbie Rides Again (1974)	adventure;children's;comedy
2423	S.F.W. (1994)	drama
2424	Gate of Heavenly Peace, The (1995)	documentary
2425	Man in the Iron Mask, The (1998)	action;drama;romance
2426	Jerky Boys, The (1994)	action;comedy
2427	Colonel Chabert, Le (1994)	drama;romance;war
2428	Girl in the Cadillac (1995)	drama
2429	Even Cowgirls Get the Blues (1993)	comedy;romance
2430	Germinal (1993)	drama
2431	Chasers (1994)	comedy
2432	Fausto (1993)	comedy
2433	Tough and Deadly (1995)	action;drama;thriller
2434	Window to Paris (1994)	comedy
2435	Modern Affair, A (1995)	romance
2436	Mostro, Il (1994)	comedy
2437	Flirt (1995)	drama
2438	Carpool (1996)	comedy;crime
2439	Line King: Al Hirschfeld, The (1996)	documentary
2440	Farmer & Chase (1995)	comedy
2441	Grosse Fatigue (1994)	comedy
2442	Santa with Muscles (1996)	comedy
2443	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	war
2444	Naked in New York (1994)	comedy;romance
2445	Gold Diggers: The Secret of Bear Mountain (1995)	adventure;children's
2446	Bewegte Mann, Der (1994)	comedy
2447	Killer: A Journal of Murder (1995)	crime;drama
2448	Nelly & Monsieur Arnaud (1995)	drama
2449	Three Lives and Only One Death (1996)	comedy
2450	Babysitter, The (1995)	drama;thriller
2451	Getting Even with Dad (1994)	comedy
2452	Mad Dog Time (1996)	crime
2453	Children of the Revolution (1996)	comedy
2454	World of Apu, The (Apur Sansar) (1959)	drama
2455	Sprung (1997)	comedy
2456	Dream With the Fishes (1997)	drama
2457	Wings of Courage (1995)	adventure;romance
2458	Wedding Gift, The (1994)	drama
2459	Race the Sun (1996)	drama
2460	Losing Isaiah (1995)	drama
2461	New Jersey Drive (1995)	crime;drama
2462	Fear, The (1995)	horror
2463	Mr. Wonderful (1993)	comedy;romance
2464	Trial by Jury (1994)	thriller
2465	Good Man in Africa, A (1994)	action;adventure
2466	Kaspar Hauser (1993)	drama
2467	Object of My Affection, The (1998)	comedy;romance
2468	Witness (1985)	drama;romance;thriller
2469	Senseless (1998)	comedy
2470	Nowhere (1997)	drama
2471	Underground (1995)	war
2472	Jefferson in Paris (1995)	drama
2473	Far From Home: The Adventures of Yellow Dog (1995)	adventure;children's
2474	Foreign Student (1994)	drama
2475	I Don't Want to Talk About It (De eso no se habla) (1993)	drama
2476	Twin Town (1997)	comedy;crime
2477	Enfer, L' (1994)	drama
2478	Aiqing wansui (1994)	drama
2479	Cosi (1996)	comedy
2480	All Over Me (1997)	drama
2481	Being Human (1993)	drama
2482	Amazing Panda Adventure, The (1995)	adventure;children's
2483	Beans of Egypt, Maine, The (1994)	drama
2484	Scarlet Letter, The (1926)	drama
2485	Johns (1996)	drama
2486	It Takes Two (1995)	comedy
2487	Frankie Starlight (1995)	drama;romance
2488	Shadows (Cienie) (1988)	drama
2489	Show, The (1995)	documentary
2490	The Courtyard (1995)	action;thriller
2491	Dream Man (1995)	thriller
2492	Destiny Turns on the Radio (1995)	comedy
2493	Glass Shield, The (1994)	drama
2494	Hunted, The (1995)	action
2495	Underneath, The (1995)	mystery;thriller
2496	Safe Passage (1994)	drama
2497	Secret Adventures of Tom Thumb, The (1993)	adventure;children's
2498	Condition Red (1995)	action;drama;thriller
2499	Yankee Zulu (1994)	comedy;drama
2500	Aparajito (1956)	drama
2501	Hostile Intentions (1994)	action;drama;thriller
2502	Clean Slate (Coup de Torchon) (1981)	crime
2503	Tigrero: A Film That Was Never Made (1994)	documentary;drama
2504	Eye of Vichy, The (Oeil de Vichy, L') (1993)	documentary
2505	Promise, The (Versprechen, Das) (1994)	romance
2506	To Cross the Rubicon (1991)	drama
2507	Daens (1992)	drama
2508	Man from Down Under, The (1943)	drama
2509	Careful (1992)	comedy
2510	Vermont Is For Lovers (1992)	comedy;romance
2511	Vie est belle, La (Life is Rosey) (1987)	comedy;drama
2512	Quartier Mozart (1992)	comedy
2513	Touki Bouki (Journey of the Hyena) (1973)	drama
2514	Wend Kuuni (God's Gift) (1982)	drama
2515	Spirits of the Dead (Tre passi nel delirio) (1968)	horror
2516	Pharaoh's Army (1995)	war
2517	I, Worst of All (Yo, la peor de todas) (1990)	drama
2518	Hungarian Fairy Tale, A (1987)	fantasy
2519	Death in the Garden (Mort en ce jardin, La) (1956)	drama
2520	Collectionneuse, La (1967)	drama
2521	Baton Rouge (1988)	thriller
2522	Liebelei (1933)	romance
2523	Woman in Question, The (1950)	mystery
2524	T-Men (1947)	film-noir
2525	Invitation, The (Zaproszenie) (1986)	drama
2526	Symphonie pastorale, La (1946)	drama
2527	American Dream (1990)	documentary
2528	Lashou shentan (1992)	action;crime;drama
2529	Terror in a Texas Town (1958)	western
2530	Salut cousin! (1996)	comedy;drama
2531	Schizopolis (1996)	comedy
2532	To Have, or Not (1995)	drama
2533	Duoluo tianshi (1995)	drama
2534	Magic Hour, The (1998)	drama
2535	Death in Brunswick (1991)	comedy
2536	Everest (1998)	documentary
2537	Shopping (1994)	action;thriller
2538	Nemesis 2: Nebula (1995)	action;sci-fi;thriller
2539	Romper Stomper (1992)	action;drama
2540	City of Industry (1997)	crime;thriller
2541	Someone Else's America (1995)	drama
2542	Guantanamera (1994)	comedy
2543	Office Killer (1997)	thriller
2544	Price Above Rubies, A (1998)	drama
2545	Angela (1995)	drama
2546	He Walked by Night (1948)	crime;film-noir;thriller
2547	Love Serenade (1996)	comedy
2548	Deceiver (1997)	crime
2549	Hurricane Streets (1998)	drama
2550	Buddy (1997)	adventure;children's;drama
2551	B*A*P*S (1997)	comedy
2552	Truth or Consequences, N.M. (1997)	action;crime;romance
2553	Intimate Relations (1996)	comedy
2554	Leading Man, The (1996)	romance
2555	Tokyo Fist (1995)	action;drama
2556	Reluctant Debutante, The (1958)	comedy;drama
2557	Warriors of Virtue (1997)	action;adventure;children's;fantasy
2558	Desert Winds (1995)	drama
2559	Hugo Pool (1997)	romance
2560	King of New York (1990)	action;crime
2561	All Things Fair (1996)	drama
2562	Sixth Man, The (1997)	comedy
2563	Butterfly Kiss (1995)	thriller
2564	Paris, France (1993)	comedy
2565	Crmonie, La (1995)	drama
2566	Hush (1998)	thriller
2567	Nightwatch (1997)	horror;thriller
2568	Nobody Loves Me (Keiner liebt mich) (1994)	comedy;drama
2569	Wife, The (1995)	comedy;drama
2570	Lamerica (1994)	drama
2571	Nico Icon (1995)	documentary
2572	Silence of the Palace, The (Saimt el Qusur) (1994)	drama
2573	Slingshot, The (1993)	comedy;drama
2574	Land and Freedom (Tierra y libertad) (1995)	war
2575	 kldum klaka (Cold Fever) (1994)	comedy;drama
2576	Etz Hadomim Tafus (Under the Domin Tree) (1994)	drama
2577	Two Friends (1986) 	drama
2578	Brothers in Trouble (1995)	drama
2579	Girls Town (1996)	drama
2580	Normal Life (1996)	crime;drama
2581	Bitter Sugar (Azucar Amargo) (1996)	drama
2582	Eighth Day, The (1996)	drama
2583	Dadetown (1995)	documentary
2584	Some Mother's Son (1996)	drama
2585	Angel Baby (1995)	drama
2586	Sudden Manhattan (1996)	comedy
2587	Butcher Boy, The (1998)	drama
2588	Men With Guns (1997)	action;drama
2589	Hana-bi (1997)	comedy;crime;drama
2590	Niagara, Niagara (1997)	drama
2591	Big One, The (1997)	comedy;documentary
2592	Butcher Boy, The (1998)	drama
2593	Spanish Prisoner, The (1997)	drama;thriller
2594	Temptress Moon (Feng Yue) (1996)	romance
2595	Entertaining Angels: The Dorothy Day Story (1996)	drama
2596	Chairman of the Board (1998)	comedy
2597	Favor, The (1994)	comedy;romance
2598	Little City (1998)	comedy;romance
2599	Target (1995)	action;drama
2600	Substance of Fire, The (1996)	drama
2601	Getting Away With Murder (1996)	comedy
2602	Small Faces (1995)	drama
2603	New Age, The (1994)	drama
2604	Rough Magic (1995)	drama;romance
2605	Nothing Personal (1995)	drama;war
2606	8 Heads in a Duffel Bag (1997)	comedy
2607	Brother's Kiss, A (1997)	drama
2608	Ripe (1996)	drama
2609	Next Step, The (1995)	drama
2610	Wedding Bell Blues (1996)	comedy
2611	MURDER and murder (1996)	crime;drama;mystery
2612	Tainted (1998)	comedy;thriller
2613	Further Gesture, A (1996)	drama
2614	Kika (1993)	drama
2615	Mirage (1995)	action;thriller
2616	Mamma Roma (1962)	drama
2617	Sunchaser, The (1996)	drama
2618	War at Home, The (1996)	drama
2619	Sweet Nothing (1995)	drama
2620	Mat' i syn (1997)	drama
2621	B. Monkey (1998)	romance;thriller
2622	Sliding Doors (1998)	drama;romance
2623	You So Crazy (1994)	comedy
2624	Scream of Stone (Schrei aus Stein) (1991)	drama
